Article IDs,Titles,Links,Contents,Gold Labels
10,امریکی اداکار بریڈپٹ کو فلم سیٹ پر خاتون مداح کی نازیبا حرکت کا سامنا06 نومبر ، 2024,https://urdu.geo.tv/latest/385836-,سالہ امریکی اداکار بریڈ پٹ کو اپنی نئی آنے والی فلم سیٹ خاتون مداح جانب سے نازیبا حرکت کا سامنا کرنا پڑا۔ غیر ملکی خبر رساں ادارے مطابق اداکار بریڈ پٹ کو ان آنے والی فلم سیٹ خاتون مداح نے پکڑ کر بغیر اجازت لیے بوسہ دیا۔ بریڈپٹ نےافراتفری باوجود خاتون مداح اس غیر اخلاقی حرکت منفی برتاؤ نہیں کیا ردعمل میں کہا انہوں نے اس حرکت سے خطرہ محسوس نہیں کیا کیونکہ صرف بوسہ تھا چہرے گھونسہنہیں۔ ڈیلی میل رپورٹ مطابق امریکی اداکار قریبی ذرائع نے بتایا سرعام اس حرکت باوجود بریڈ بہت پرسکون وہ اپنے مداحوں محبت کو کبھی منفی انداز میں نہیں لیتے۔ خاتون مداح رویے امریکی اداکار بریڈپٹ مطمئن لیکن سوشل میڈیا صارفین سمیت بریڈ پٹ دیگر مداح اس عمل سیخ پا اسے ہراساں کیا جانا قرار ۔,entertainment
11,لڑکیاں سلمان کی حقیقت کو کئی سال بعدپہچان پاتی ہیں: سومی علی06 نومبر ، 2024,https://urdu.geo.tv/latest/385824-,بالی وڈ اداکارہ سومی علی نے سپر اسٹار سلمان خان گرل فرینڈ جانے جانا اپنے لیے سب سے بڑی لعنت قرار دیا۔ اداکارہ سومی علی دہائی مشہور اداکارہ سوشل ورکر بھی ہیں، سلمان خان سومی علی سالوں تعلقات میں لیکن سلمان خان زندگی میں ایشوریا رائے انٹری بعد دونوں کا تعلق ختم ہوگیا جس بعد سومی علی میں بھارت چھوڑ کر چلی گئیں۔ حال میں بھارتی میڈیا سے گفتگو دوران سومی علی سے سوال کیا گیا وہ آج بھی سلمان خان سابقہ گرل فرینڈ جانی جاتی ماضی اس تعلق نے ان پہچان میں خاطر خواہ اضافہ کیا اس بارے میں ان کیا رائے ہے؟ سوال جواب میں سومی کا کہنا تھا سلمان خان گرل فرینڈ جانے جانا میرے لیے سب سے بڑی لعنت ہے، میں نے امریکا میں بہترین کام کیا بہت کچھ حاصل کیالیکن اس سب باوجود مجھے سلمان سابقہ گرل فرینڈ پہچانتے جو میرے لیے سب سے بڑی لعنت ہے۔ سلمان خان سومی علی سالوں تعلق میں لیکن سلمان خان زندگی میں ایشوریا رائے اینٹری بعد ان کا سومی سے تعلق ختم ہوگیا تھا انہوں نے کہا سلمان خان اس برس یا سال جائیں لیکن وہ ابھی بھی اسکول لڑکوں طرح برتاؤ ہیں، عدم تحفظ کا شکار ہونے وجہ سے دوسروں کو ہراساں ہیں، وہ کو مجھ سے بات نہ کرنے مجبور کرتےہیں لڑکیاں سلمان خان حقیقت کو سال بعدپہچان پاتی ہیں۔ سومی علی نے مزید انکشاف کیا ؔمیرا سالوں سے بالی وڈ انڈسٹری سے رابطہ نہیں اورجب بھی بالی وڈ بارے میں سوچتی سلمان خان یاد آجاتے جس سے میرے اندر اُداسی افسردگی بھرجاتی ۔,entertainment
12,امریکی انتخابات: اداکارہ ریما نے کسے ووٹ دیا؟06 نومبر ، 2024,https://urdu.geo.tv/latest/385826-,ماضی شہرت یافتہ لالی وڈ اداکارہ ریما نے امریکی صدارتی انتخابات میں اپنا ووٹ کاسٹ کردیا۔ فوٹو اینڈ ویڈیو شیئرنگ پلیٹ فارم انسٹاگرام اداکارہ نے ووٹ ڈالنے بعد اپنے شوہر ہمراہ تصاویر شیئر ہیں۔ انہوں نے اپنی پوسٹ کیپشن میں بتایا انہوں نے اپنے شوہر ساتھ امریکی صدارتی انتخابات میں ووٹ ڈال دیا ہے۔ ساتھ انہوں نے یو ایس الیکشن، ووٹ ہیش ٹیگ کا بھی اضافہ کیا ہے۔ دوسری جانب ماضی اداکارہ نے اس حوالے سے مختلف انسٹا اسٹوریز بھی شیئر جن میں انہیں ووٹ کاسٹ دیکھا جا سکتا ہے۔ اب سوال پیدا ہوتا اداکارہ ریما نے ریپبلکن پارٹی ڈونلڈ ٹرمپ کو ووٹ دیا یا ڈیموکریٹک پارٹی کملا ہیرس کو؟ میں سے سوئنگ ریاستوں میں ڈونلڈ ٹرمپ کامیاب گئے، کا نتیجہ آنا باقی سوال مداحوں جانب سے ان کمنٹس سیکشن میں جب صارفین نے اپنے اندازوں مطابق بتایا ریما نے کسے ووٹ دیا ہوگا، متعدد نے ٹرمپ کا نام لیا۔ تاہم اداکارہ نے بتا دیا انہوں نے اپنے شوہر ڈاکٹر طارق ہمراہ امریکی صدارتی انتخابات میں اپنا حق رائے دہی استعمال کر لیا لیکن انہوں نے نہیں بتایا انہوں نے کسے ووٹ دیا ہے۔,entertainment
13,’دنگل‘ کی اداکارہ فاطمہ ثنا کا خطرناک بیماری میں مبتلا  رہنے کا انکشاف05 نومبر ، 2024,https://urdu.geo.tv/latest/385724-,بالی وڈ کامیاب فلم دنگل اداکارہ فاطمہ ثنا نے مرگی میں مبتلا رہنے کا انکشاف کیا ہے۔ حال میں بھارتی میڈیا سے گفتگو دوران فاطمہ ثنا نے انکشاف کیا کہمجھے فلم دنگل دوران مرگی تشخیص جس بعد میں اتنی خوفزدہ میں نے تقریبات میں جانا چھوڑ دیا۔ بھارتی میڈیا سے گفتگو دوران فاطمہ ثنا نے اپنے مرض کو قبول کرنے لیے جدوجہد بات کہا میں اس مرض کو قبول کرنے تیار نہیں لہٰذا میں نے اس علاج بھی نہیں کروایا، مجھے ڈر تھا کو اسکا پتہ نہ لگ جائے مرگی مریضوں سوچا جاتا آپ یا منشیات یا توجہ حاصل کرنے سب ہیں۔ فاطمہ ثنا نے اپنی بیماری حوالے سے اعتراف کہا مجھے ہفتے میں یا مرتبہ دورے پڑتے جس وجہ سے میں تقریبات میں نہیں جاتی تھی، زیادہ روشنی مرگی مریضوں میں دورے پڑنے کا سبب بن سکتی لیکن ایسا بار نہیں مگر میں اتنی خوفزدہ میں نے تقریبات اسکریننگ میں جانا چھوڑ دیا۔ اداکار ہ نے مزید بتایا میں نے اپنی بیماری کا ذکر پاپارازی سے کیا انہوں نے میری تصاویر بغیر فلیش لینا شروع کیں تاہم اس سب باوجود میں اپنی روٹین بہت سے مینیج رہی۔ واضح فاطمہ ثنا شیخ دنگل بعد عامر خان ساتھ گہرے تعلقات باعث خبروں زینت بنی تھیں تاہم اداکارہ کو آخری مرتبہ فلم سیم بہادرمیں دیکھا گیا تھا جس بعد اب وہ اپنی آنے والی فلم میٹرو ان ڈینو میں اداکاری جوہر دکھائیں گی۔,entertainment
14,شاہ رخ نے 95 روز سے 'منت' کے باہر کھڑے مداح سے بلآخر ملاقات کرلی05 نومبر ، 2024,https://urdu.geo.tv/latest/385727-,بالی وڈ کنگ شاہ رخ خان نے اپنے گھر منت باہر دنوں سے کھڑے مداح سے بلآخر ملاقات کرلی۔ شاہ رخ خان اپنی سالگرہ سال بڑے جوش خروش ساتھ مناتے اس دن ان رہائش گاہ منت باہر مداحوں بڑی تعداد بھی موجود جس وجہ سے اداکار بالکنی میں آکر باہر جمع ہونے مداحوں کا شکریہ ادا ہیں۔ تاہم اس سال اداکار نے اپنی سالگرہ صرف اپنے دوستوں گھر والوں ساتھ منائی جس وجہ سے ان مداح بالکنی اپنے پسندیدہ ہیرو جھلک نہ دیکھ سکے لیکن ان مداحوں میں خوش نصیب مداح ایسا بھی تھا جس سے کنگ خان نے ملاقات کی۔ شاہ رخ خان سالگرہ دن سال منت باہر ان مداحوں بڑی تعداد موجود میڈیا رپورٹس مطابق اس مداح کا نام شیر محمد جس کا تعلق ریاست جھارکھنڈ سے ہے، وہ شاہ رخ گھر منت باہر روز سے کھڑا ملاقات کا منتظر تھا جس خواہش اداکار نے پوری کردی۔ شیر محمد شاہ رخ خان ساتھ ہاتھ ملاتے تصویر سوشل میڈیا بھی وائرل جسے خوش نصیب کہا جارہا بھارتی میڈیا کےمطابق شیر محمد نے بتایا اسے کنگ خان فلم کوئلہ سب سے زیادہ پسند وہ اپنے اداکار نقل کبھی نہیں اتاریں گے۔,entertainment
15,بالی وڈ اداکار متھن چکرورتی کی پہلی بیوی چل بسیں05 نومبر ، 2024,https://urdu.geo.tv/latest/385709-,بالی وڈ سینئر اداکار سیاستدان متھن چکرورتی بیوی ہلینا لیوک برس عمر میں امریکا میں انتقال کرگئیں۔ بھارتی میڈیا رپورٹس مطابق متھن قریبی ذرائع کا بتانا اداکار سابقہ اہلیہ کافی عرصہ سے بیمار تھیں۔ متھن ہلینا شادی میں صرف ماہ بعد ہلینا نے متھن چکرورتی کو طلاق تھی۔ ہلینا لیوک بالی وڈ سپر اسٹار امتیابھ بچن فلم مرد میں کام وجہ سے کافی معروف ہوئیں، اس فلم میں انہوں نے برطانوی ملکہ کا کردار ادا کیا تھا۔ اس علاوہ انہوں نے گلاب، آؤ پیار بھائی آخر بھائی ہوتا جیسی فلموں میں کام کیا۔ متھن چکرورتی نے ہلینا سے طلاق بعد اداکارہ یوگیتا بالی سے شادی تھی۔ ہلینا نے پرانے انٹرویو میں متھن سے اپنی شادی بارے میں کہا تھا کاش میری ان سے شادی نہ ہوتی۔ ہلینا مطابق متھن نے ان سے شادی سے قبل ان ذہن میں بٹھایا تھا وہی ان لیے بہتر مرد میری بدقسمتی وہ میرے ذہن میں بات راسخ کرنے میں کامیاب تھے۔,entertainment
16,خالق آپ کا برا نہیں سوچ سکتا، نوجوان اللہ پر اپنا ایمان مضبوط رکھیں: نعمان اعجاز05 نومبر ، 2024,https://urdu.geo.tv/latest/385719-,پاکستان شوبز انڈسٹری سینئر اداکار نعمان اعجاز نے نوجوانوں کو اللہ کامل یقین رکھنے کا مشورہ دیا۔ حال میں اداکار نے نجی ٹی وی پروگرام میں شرکت جہاں انہوں نے مختلف موضوعات گفتگو کی۔ سوال جواب میں نعمان اعجاز نے کہا سچ ہمیں چیز اللہ سے ملتی ہے، ہم سب نعمتیں کیسے حاصل کرسکتے ہیں، ہم خود کیا کر سکتے ہیں؟ ہم کچھ نہیں کرسکتے، اسی لیے ہمیں اللہ کا زیادہ سے زیادہ شکر ادا کرنا چاہیے۔ انہوں نے حاضرین سے مخاطب ہوکر کہا میں باتیں آپ سب کو متاثر کرنے نہیں کر رہا لیکن حقیقت ہمارا ایمان مضبوط ہونا چاہیے۔ سینئر اداکارکا کہنا تھا میں ہمیشہ نوجوانوں کو مشورہ دیتا وہ خود یقین رکھنا سیکھیں ہمیشہ اللہ سے امیدیں رکھیں، آج جو کچھ مجھے کامیابی ملی اس میں نے بہت انتظار کیا ہے، میں نے بہت جدوجہد ہے، میری باتوں کا مذاق اڑاتے لیکن میں ان دھیان نہیں دیتا، خود یقین رکھیں اپنے کام توجہ دیں۔ انٹرویو آخر میں نعمان اعجاز نے کہا ہمیشہ اللہ کا شکر ادا کریں، ناکامی بعد اللہ الزام نہ لگائیں،خالق آپ بارے میں برا نہیں سوچ سکتا، اللہ اپنا توکل مضبوط کریں۔,entertainment
17,طلاق کی خبریں: ابھیشیک کی اپنی دوسری شادی کیلئے ماضی کی ٹوئٹ وائرل05 نومبر ، 2024,https://urdu.geo.tv/latest/385698-,بھارتی میڈیا اسٹار کپل ایشوریا رائے ابھیشیک بچن درمیان علیحدگی خبریں دوسری ابھیشیک اداکارہ نمرت کور سے مبینہ غیر ازدواجی تعلق حوالے سے بھی قیاس آرائیاں جاری ہیں۔ ابھیشیک ایشوریا سے طلاق خبروں تردید کرچکے ایشوریا نے خبر چپ سادھ لیکن اس باجود دونوں کا سال بھر سے زیادہ عوامی مقامات دوسرے سے علیحدہ نظر آنا ان افواہوں کو رہا ہے۔ موقع نہیں جب ایشوریا ابھیشیک درمیان ازدواجی تعلقات خراب ہونے نوبت علیحدگی جانے خبریں سامنے آرہی ہیں۔ ابھیشیک ایشوریا بیٹی آرادھیا پیدائش سال بعد میں بھی ابھیشیک ایشوریا درمیان مبینہ طلاق افواہوں نے زور پکڑا تھا جس بعد ابھیشیک نے اپنے ٹوئٹر اکاؤنٹ ذریعے ان قیاس آرائیوں کا جواب دیا تھا۔ اداکار نے مئی میں ٹوئٹ میں لکھا تھا ہے، مجھے یقین ہوگیا میں طلاق رہا ہوں، مجھے بتانے لیے شکریہ کیا آپ مجھے بتانا بھی پسند کرینگے میں سے شادی کر رہا ہوں؟ شکریہ۔ ابھیشیک کا بیان دراصل ان ایشوریا طلاق طنزیہ انداز میں تردید تھا۔ حال میں ایشوریا رائے ابھیشیک ساتھ ماضی میں میزبان اوپرا ونفرے شو ویڈیو بھی وائرل جس میں اوپرا نے دونوں مہنگی ترین شادی کو بنیاد بناتے سوال کیا تھا اتنے بڑے جشن بعد طلاق لینا کتنا مشکل ہوگا۔ اس ایشوریا رائے نے سختی سے جواب دیا ہم ایسا مذاق میں بھی نہیں سوچ سکتے۔ یاد بالی وڈ کا خوبصورت جوڑا میں شادی بندھن میں بندھاتھا جس گھر میں بیٹی پیدائش تھی۔,entertainment
18,اداکارہ نعیمہ بٹ نے اپنے لمبے گھنے بالوں کا راز بتا دیا05 نومبر ، 2024,https://urdu.geo.tv/latest/385697-,اداکارہ نعیمہ بٹ اپنے لمبے بالوں وجہ سے سب توجہ کا مرکز بنی انہیں انڈسٹری میں بالوں وجہ سے راپنزل کا نام بھی دیا گیا ہے۔ لمبے گھنے بال ہونا خواتین خواہش جس لیے وہ کافی جتن مہنگے پراڈکٹس ساتھ ساتھ گھریلو ٹوٹکے بھی آزماتی ہیں۔ ان دنوں اداکارہ نعیمہ بٹ بال سب توجہ کا مرکز بنے ان بالوں کا راز جاننے خواہش ہیں۔ نعیمہ بٹ لمبے، خوبصورت بال سب توجہ کا مرکز بنے رہتے ہیں، اس حوالے سے اداکارہ نے انٹرویو میں بات کہا اس انڈسٹری میں میرے بالوں کا مسئلہ رہا حال میں اداکارہ نے جیو کامیڈی شو ہنسنا منع میں شرکت جہاں میزبان تابش ہاشمی نے اداکارہ سے لمبے بالوں کا راز پوچھا۔ اس نعیمہ بٹ نے اپنے لمبے بالوں کو اللہ سے تحفہ قرار دیا بتایا بالوں کا تعلق خاندان سے بھی جڑا ہوتا ہے، جینز میں ہونے سبب بال ہیں۔ اداکارہ نے بتایا خوراک، زیادہ پانی پینے، وٹامنز کا استعمال بالوں دیکھ بھال بھی بال لمبے گھنے ہونے وجہ بنتے ہیں۔ میزبان نے سوال پوچھا کیا بالی وڈ کنگ شاہ رخ خان ساتھ کام کرنے بال کٹوادیں گی؟ اس جواب میں نعیمہ بٹ نے کہا شاہ رخ خان سے بال کٹوا سکتی ہوں۔ واضح اس سے قبل اداکارہ نے انٹرویو میں بتایا تھا انڈسٹری میں ان بالوں وجہ سے بہت مسائل ہیں، اسٹائلنگ وجہ سے بال کاٹنے کا کہا جاتا لیکن وہ ایسی باتوں کان نہیں دھرتیں۔,entertainment
19,'مندر جاکر معافی مانگیں یا 5 کروڑ دیں، ورنہ قتل کردیں گے'، سلمان خان کو نئی دھمکی موصول05 نومبر ، 2024,https://urdu.geo.tv/latest/385689-,ممبئی بالی وڈ اسٹار سلمان خان کو بار بشنوئی گینگ جانب سے قتل دھمکی ہے۔ بھارتی میڈیا مطابق سلمان خان کو بار بشنوئی گینگ جانب سے قتل دھمکی ملی جس میں ان سے بچاؤ لیے کروڑ تاوان دینے یا مندر جاکر معافی مانگنے کا آپشن دیا گیا ہے۔ رپورٹ مطابق گزشتہ رات ممبئی پولیس ٹریفک سیکشن کو اپنے نمبر میسج موصول جس میں کہا گیا لارنس بشنوئی کا بھائی بات کررہا ہوں، اگر سلمان خان زندہ رہنا چاہتے مندر جاکر معافی مانگیں یا یا کروڑ دیں۔ واٹس ایپ میسج میں مزید کہا گیا اگر سلمان خان نے ہماری بات نہیں مانی انہیں قتل کردیں ہمارا گینگ اب بھی فعال ایکٹو ہے۔ خیال بالی وڈ اسٹار سلمان خان کو بشنوئی گینگ جانب سے پہلے بھی قتل دھمکیاں مل گزشتہ ماہ ان قریبی دوست مسلم سیاستدان بابا صدیقی کو ممبئی میں قتل کیا گیا تھا جس ذمہ داری بشنوئی گینگ نے قبول تھی۔ اس علاوہ گزشتہ ہفتے بھی بھارتی پولیس نے سلمان خان کو قتل دھمکیاں دینے کروڑ تاوان مانگنے ملزمان کو بھی گرفتار کیا تھا۔,entertainment
20,بھارتی اداکارہ نے مدینہ منورہ میں نکاح کرلیا، تصاویر وائرل05 نومبر ، 2024,https://urdu.geo.tv/latest/385699-,بھارتی اداکارہ سوشل میڈیا انفلوئنسر ثنا سلطان نکاح تقریب مدینہ منورہ میں جس تصاویر سوشل میڈیا وائرل ہیں۔ بگ باس او ٹی ٹی میں شرکت کرکے شہرت حاصل کرنے والی اداکارہ ثنا سلطان نے محمد واجد سے نکاح کیا ہے، ان نکاح تقریب مدینہ منورہ میں جو انتہائی ذاتی نوعیت تقریب تھی۔ ثنا سلطان نے اپنی شادی تقریب تصاویر اپنے انسٹاگرام اکاؤنٹ شیئر ساتھ طویل کیپشن بھی لکھا۔ اداکارہ نے اپنی پوسٹ میں اپنے شوہر بارے میں زیادہ کچھ نہیں بتایا مگر چند الفاظ ذریعے اپنی خوشی کا بھرپور اظہار کیا۔ انہوں نے لکھا الحمداللّٰہ میں عاجزی خوشی ساتھ شیئر کر مجھے مدینہ جیسی پاکیزہ مقدس جگہ اپنے واجد جی ساتھ نکاح سعادت حاصل ہے۔ ثنا نے مزید لکھا دوست سے زندگی ساتھی بننے کا ہمارا سفر محبت، صبر ایمان کا ثبوت ہے۔ اداکارہ کو ان دوستوں مداحوں جانب سے مبارکبادیں دینے کا سلسلہ بھی جاری ہے، اس علاوہ متعدد سوشل میڈیا اسٹارز نے بھی اداکارہ کو نکاح مبارکباد دی۔ اس علاوہ ثنا سلطان نے اپنے نکاح ویڈیو بھی شیئر ہے۔,entertainment
21,مائیں شادی کے بعد بیٹوں کو لیکچر نہ دیں انہیں خود سیکھنے دیں: اسما عباس05 نومبر ، 2024,https://urdu.geo.tv/latest/385685-,سینئر اداکارہ اسما عباس نے ساسوں کو مشورہ دیا ہےکہ وہ نئی شادی بعد بیٹے بہو کو لیکچر دینے بجائے کچھ وقت دیں۔ سینئر اداکارہ اپنے سوشل میڈیا اکاؤنٹس ویڈیوز شیئر جہاں وہ مختلف موضوعات کبھی آگاہی کبھی مشورے نظر آتی ہیں۔ سوشل میڈیا اسما عباس ویڈیو وائرل جس میں وہ ساسوں سے مخاطب بہو سامنے بیٹے کو لیکچر دینے سے منع کرنے کا مشورہ ہیں۔ ویڈیو میں اسما عباس نے کہا بیوی سامنے ساس اپنے لڑکے کو نہیں سدھارے بیوی کو ڈیل کرنے بیٹوں کو لیکچر نہ دیں، لیکچر بازی نہیں کرنی چاہیے، لڑکوں کو خود سیکھنے دینا چاہیے، لڑکے پاگل نہیں ان میں عقل ہے، لڑکی دیکھ کر پاگل نہیں گے، ان آنکھوں پٹی نہیں بندھی۔ انہوں نے کہا لڑکے دیکھتے ہیں، سوچتے سمجھتے ہیں، اگر مائیں پریشر بیوی روک ٹوک کا اس طرح باتوں سے کام خراب ہیں۔ سینئر اداکارہ کا کہنا تھا بیٹے بہو نئی نئی شادی میاں بیوی کو وقت دینا چاہیے۔,entertainment
22,پاکستانی اداکارہ مہوش حیات ایک بار پھر خبروں کی زینت کیوں بن گئیں؟05 نومبر ، 2024,https://urdu.geo.tv/latest/385665-,پاکستانی اداکارہ مہوش حیات مرتبہ خبروں زینت بن گئیں ہیں۔ اداکارہ مہوش حیات ہنی سنگھ نئی البم گلوری میں نہ صرف جلوہ گر بلکہ اس میں اپنی آواز کا جادو بھی بکھیریں گی۔ مہوش حیات بھارت معروف گلوکار ہنی سنگھ ساتھ اپنی نئی ویڈیو جٹ مکھناں ٹیزر میں بھی نظر ہیں۔ ان کا بھارتی گانا جٹ مکھناں نومبر کو ریلیز کیا جائے گا، جس کا ٹیزر سوشل میڈیا دھوم مچا رہا ہے، مہوش حیات ویڈیو میں ویسٹرن اسٹائل کالے لباس میں ہیں۔ مہوش حیات نے اپنے سوشل میڈیا اکاؤنٹ گانے کا ٹیزر جاری کردیا، گانے شوٹنگ دبئی میں ہے۔,entertainment
23,دنیا بھر سے شادی کی 70 ہزار سے زائد پیشکش ہوئیں: وینا ملک کا دعویٰ04 نومبر ، 2024,https://urdu.geo.tv/latest/385590-,پاکستانی اداکارہ ماڈل وینا ملک کا کہنا دنیا بھر سے انہیں ہزار سے زائد شادی پیشکش ہوئیں۔ وینا ملک حال میں پوڈکاسٹ میں شریک ہوئیں جس دوران انھوں نے ذاتی زندگی کیرئیر سمیت موضوعات گفتگو کی۔ کیرئیر آغاز کا ذکر وینا نے بتایا جس وقت میں نے اپنا کیرئیر شروع کیا وہ وقت میرے لیے رولر کوسٹر سواری جیسا تھا، میرے کیرئیر آغاز سال بڑے مصروف گزرے، میں اتنی مصروف میرے پاس میک اپ اتارنے کا وقت بھی نہیں تھا، میری بڑی بہن میرا میک اپ اتارتی مجھے اپنے ہاتھ سے کھانا کھلاتی تھی۔ سوال جواب میں وینا ملک نے بتایا مجھے کیرئیر عروج بھارت میں رئیلٹی شو دوران دنیا بھر سے شادی پیشکش موصول ہوئیں لیکن مجھے نہیں پتا تھا پیشکش کہاں سے آئیں نے کیں، کیونکہ میں ان سے براہ راست رابطے میں نہیں تھی۔ وینا مطابق بھارت میں ویڈنگ رئیلٹی شو دوران مجھے میری ٹیم نے بتایا انھیں میرے لیے ہزار سے زائد شادی پیشکش آئی ہیں، پیشکش پاکستان بھارت سمیت دنیا بھر سے آئی تھیں لیکن میں نہیں جانتی وہ پیشکش سچی تھیں یا ایسے نے شہرت شو سمجھ کر پیشکش تھی۔ یاد وینا ملک پاکستان سمیت بالی وڈ میں بھی کام کرچکی ہیں، میں وینا ملک بھارت تھیں انہوں نے سال بھارت میں گزارے تھے۔ اس دوران وینا نے بھارتی ریئلٹی شو بگ باس ویڈنگ ریئلٹی شو میں بھی کام کیا، وینا ملک متعدد بالی وڈ فلموں میں اداکاری جوہر دکھاچکی تاہم میں وہ بھارت سے دبئی منتقل تھیں۔,entertainment
24,امریکی گلوکارہ نے قومی ترانے کے دوران گالی نکلنے پر معافی مانگ لی04 نومبر ، 2024,https://urdu.geo.tv/latest/385603-,امریکی گلوکارہ لومس نے قومی ترانہ پڑھنے دوران منہ سے گالی نکلنے معافی مانگ لی۔ برطانوی نشریاتی ادارے رپورٹ مطابق گلوکارہ لومس نے گزشتہ دنوں صدارتی امیدواروں مباحثے سے قبل براہ راست ٹی وی نشریات دوران قومی ترانہ پڑھا تھا جس دوران ان منہ سے گالی نکل جس ویڈیو سوشل میڈیا وائرل ہوئی۔ گلوکارہ نے اپنی غلطی بھاپنتے سامعین سے قومی ترانہ دوبارہ پڑھنے اجازت مانگی لیکن انہیں بتایا گیا ریکارڈنگ لائیو جس بعد گلوکارہ ویڈیو وائرل ہوگئی۔ ویڈیو وائرل ہونے بعد گلوکارہ کو خاصی تنقید کا نشانہ بنایا گیا جس بعد لومس نے معافی مانگ لی۔ تنقید بعد لومس نے انسٹاگرام پوسٹ ویڈیو میں اس واقعے کو ایکحادثہ قرار دیا مباحثہ منعقد کرنے والی ٹیم سمیت اپنے مداحوں سے بھی معافی مانگ لی۔ گلوکارہ کا کہنا تھا مجھے بہت افسوس ہے، میری نیت قومی ترانے دوران غلطی کرنے نہیں تھی،میں بہت گھبراگئی تھی۔,entertainment
