Article IDs,Titles,Links,Contents,Gold Labels
10,امریکی اداکار بریڈپٹ کو فلم سیٹ پر خاتون مداح کی نازیبا حرکت کا سامنا06 نومبر ، 2024,https://urdu.geo.tv/latest/385836-,60  سالہ امریکی اداکار بریڈ پٹ  کو اپنی نئی آنے والی فلم 'F1' کے سیٹ پر خاتون مداح کی جانب سے نازیبا حرکت کا سامنا کرنا پڑا۔ غیر ملکی خبر رساں ادارے کے مطابق اداکار  بریڈ پٹ  کو ان کی آنے والی فلم 'F1' کے سیٹ پر ایک خاتون مداح نے  پکڑ کر اور بغیر اجازت لیے  بوسہ دے دیا۔ بریڈپٹ نےافراتفری کے باوجود  خاتون مداح کی اس غیر اخلاقی حرکت  پر  منفی برتاؤ نہیں کیا اور ردعمل میں کہا کہ انہوں نے اس حرکت سے ’خطرہ محسوس نہیں کیا‘ کیونکہ یہ صرف ایک بوسہ تھا ’چہرے پر گھونسہ‘نہیں۔ ڈیلی میل کی رپورٹ کے مطابق امریکی اداکار کے قریبی ذرائع نے بتایا کہ ’سرعام اس حرکت کے باوجود بریڈ بہت پرسکون ہیں کیوں کہ وہ اپنے مداحوں  کی محبت کو کبھی منفی انداز میں نہیں لیتے‘۔ خاتون مداح  کے رویے پر امریکی اداکار  بریڈپٹ تو مطمئن ہیں لیکن سوشل میڈیا صارفین سمیت بریڈ پٹ کے دیگر مداح  اس عمل پر  سیخ پا ہیں اور اسے  ہراساں کیا جانا قرار دے رہے ہیں ۔,entertainment
11,لڑکیاں سلمان کی حقیقت کو کئی سال بعدپہچان پاتی ہیں: سومی علی06 نومبر ، 2024,https://urdu.geo.tv/latest/385824-,بالی وڈ اداکارہ سومی علی نے سپر اسٹار سلمان خان کی گرل فرینڈ کے طور پر جانے جانا اپنے لیے سب سے بڑی لعنت قرار دے دیا۔ اداکارہ سومی علی 90کی دہائی کی مشہور اداکارہ اور سوشل ورکر   بھی ہیں، سلمان خان اور سومی علی  8 سالوں تک تعلقات میں رہے لیکن سلمان خان کی زندگی میں ایشوریا رائے کی انٹری کے بعد دونوں کا تعلق ختم ہوگیا جس کے بعد سومی علی 1999 میں بھارت چھوڑ کر چلی گئیں۔ حال ہی میں بھارتی میڈیا  سے گفتگو کے دوران سومی علی سے سوال کیا گیا کہ وہ آج بھی سلمان خان کی سابقہ گرل فرینڈ کے طور پر جانی جاتی ہیں ماضی کے اس تعلق نے ان کی پہچان  میں خاطر خواہ اضافہ کیا اس بارے میں ان کی کیا رائے ہے؟ سوال کے جواب میں سومی کا کہنا تھا  کہ سلمان خان کی گرل فرینڈ کے طور پر جانے جانا  میرے لیے سب سے بڑی لعنت ہے،  میں نے امریکا میں  بہترین کام کیا اور بہت کچھ حاصل کیالیکن اس سب کے باوجود  لوگ مجھے سلمان کی سابقہ گرل فرینڈ کے طور پر پہچانتے ہیں جو کہ میرے لیے سب سے بڑی لعنت ہے‘۔ سلمان خان اور سومی علی  8 سالوں تک تعلق میں رہے لیکن سلمان خان کی زندگی میں ایشوریا رائے کی اینٹری کے بعد ان کا سومی سے تعلق ختم ہوگیا تھا انہوں نے کہا کہ ’سلمان خان  اس برس  59 یا 60 سال کے ہو جائیں گے لیکن وہ ابھی بھی اسکول کے لڑکوں کی طرح برتاؤ کرتے ہیں، عدم تحفظ کا شکار ہونے کی وجہ سے دوسروں کو ہراساں کرتے ہیں، وہ لوگوں کو مجھ سے بات نہ کرنے کیلئے مجبور کرتےہیں اور لڑکیاں سلمان خان کی حقیقت کو کئی سال بعدپہچان پاتی ہیں‘۔ سومی علی نے مزید  انکشاف کیا کہ ؔ’میرا کئی سالوں سے  بالی وڈ انڈسٹری  سے  کوئی رابطہ نہیں ہے اورجب بھی  بالی وڈ  کے بارے میں سوچتی ہوں تو   سلمان خان یاد آجاتے ہیں جس سے میرے اندر اُداسی اور افسردگی بھرجاتی ہے ‘۔,entertainment
12,امریکی انتخابات: اداکارہ ریما نے کسے ووٹ دیا؟06 نومبر ، 2024,https://urdu.geo.tv/latest/385826-,ماضی کی شہرت یافتہ لالی وڈ اداکارہ ریما نے امریکی صدارتی انتخابات میں اپنا ووٹ کاسٹ کردیا۔ فوٹو اینڈ ویڈیو شیئرنگ پلیٹ فارم انسٹاگرام پر اداکارہ نے ووٹ ڈالنے کے بعد اپنے شوہر کے ہمراہ تصاویر شیئر کی ہیں۔ انہوں نے اپنی پوسٹ کے کیپشن میں بتایا کہ انہوں نے اپنے شوہر کے ساتھ امریکی صدارتی انتخابات میں ووٹ ڈال دیا ہے۔ ساتھ ہی انہوں نے یو ایس الیکشن، ووٹ 2024 کے ہیش ٹیگ کا بھی اضافہ کیا ہے۔ دوسری جانب ماضی کی اداکارہ نے اس حوالے سے مختلف انسٹا اسٹوریز بھی شیئر کی ہیں جن میں انہیں ووٹ کاسٹ کرتے ہوئے دیکھا جا سکتا ہے۔ اب سوال یہ پیدا ہوتا ہے کہ اداکارہ ریما نے ریپبلکن پارٹی کے ڈونلڈ ٹرمپ کو ووٹ دیا یا ڈیموکریٹک پارٹی کی کملا ہیرس کو؟ 7 میں سے 2 سوئنگ ریاستوں میں ڈونلڈ ٹرمپ کامیاب ہو گئے، 5 کا نتیجہ آنا باقی ہے یہ سوال مداحوں کی جانب سے ان کے کمنٹس سیکشن میں کیے گئے جب کہ کئی صارفین نے اپنے اندازوں کے مطابق بتایا کہ ریما نے کسے ووٹ دیا ہوگا، متعدد نے ٹرمپ کا نام لیا۔ تاہم اداکارہ نے یہ تو بتا دیا کہ انہوں نے اپنے شوہر ڈاکٹر طارق کے ہمراہ امریکی صدارتی انتخابات میں اپنا حق رائے دہی استعمال کر لیا ہے لیکن انہوں نے یہ نہیں بتایا کہ انہوں نے کسے ووٹ دیا ہے۔,entertainment
13,’دنگل‘ کی اداکارہ فاطمہ ثنا کا خطرناک بیماری میں مبتلا  رہنے کا انکشاف05 نومبر ، 2024,https://urdu.geo.tv/latest/385724-,بالی وڈ کی کامیاب فلم  ’دنگل‘ کی اداکارہ فاطمہ ثنا نے مرگی میں مبتلا رہنے  کا انکشاف کیا ہے۔ حال ہی میں بھارتی میڈیا سے گفتگو کے دوران فاطمہ ثنا نے انکشاف کیا کہ’مجھے  فلم دنگل کے دوران مرگی کی تشخیص ہوئی تھی جس کے بعد  میں اتنی خوفزدہ ہوگئی کہ میں نے  تقریبات میں جانا چھوڑ دیا‘۔ بھارتی میڈیا سے گفتگو کے دوران فاطمہ ثنا  نے اپنے مرض کو قبول کرنے کے لیے کی گئی جدوجہد پر بات کرتے ہوئے  کہا ’میں اس مرض کو قبول کرنے کیلئے تیار نہیں تھی لہٰذا میں نے  اس کیلئے علاج بھی نہیں کروایا، مجھے ڈر تھا کہ کہیں لوگوں کو اسکا پتہ نہ لگ جائے کیوں کہ مرگی کے مریضوں کیلئے سوچا جاتا ہے کہ آپ یا تو منشیات لے رہے ہیں یا پھر  توجہ حاصل کرنے کیلئے یہ سب کررہے ہیں‘۔ فاطمہ ثنا نے  اپنی بیماری کے حوالے سے اعتراف کرتے ہوئے کہا کہ’ مجھے  ہفتے میں ایک یا دو مرتبہ  دورے پڑتے تھے جس کی وجہ سے میں تقریبات میں  نہیں جاتی تھی، زیادہ روشنی مرگی کے مریضوں میں دورے پڑنے کا سبب بن سکتی ہے لیکن ایسا ہر بار ضروری نہیں مگر میں اتنی خوفزدہ تھی کہ  میں نے تقریبات اور اسکریننگ میں جانا چھوڑ دیا‘۔ اداکار ہ نے مزید بتایا کہ’ میں نے اپنی بیماری کا ذکر پاپارازی سے کیا اور پھر انہوں نے  میری تصاویر بغیر فلیش لینا شروع کیں تاہم  اس سب کے باوجود میں اپنی روٹین بہت اچھے سے مینیج کرتی رہی‘۔ واضح رہے کہ فاطمہ ثنا شیخ دنگل کے بعد عامر خان کے ساتھ گہرے تعلقات  کے باعث خبروں کی زینت بنی رہی تھیں تاہم   اداکارہ کو آخری  مرتبہ فلم  ’سیم بہادر‘میں دیکھا گیا تھا جس کے بعد اب وہ اپنی آنے والی فلم  ’ میٹرو ان ڈینو  ‘ میں  اداکاری کے جوہر دکھائیں گی۔,entertainment
14,شاہ رخ نے 95 روز سے 'منت' کے باہر کھڑے مداح سے بلآخر ملاقات کرلی05 نومبر ، 2024,https://urdu.geo.tv/latest/385727-,بالی وڈ کنگ شاہ رخ خان نے اپنے گھر 'منت' کے باہر 95 دنوں سے کھڑے مداح سے بلآخر ملاقات کرلی۔ شاہ رخ خان اپنی سالگرہ ہر سال  بڑے جوش و خروش کے ساتھ مناتے ہیں اور اس دن  ان کی رہائش گاہ  ’منت ‘ کے باہر مداحوں کی بڑی تعداد بھی موجود ہوتی ہے جس وجہ سے اداکار بالکنی میں  آکر باہر جمع ہونے والے  مداحوں کا شکریہ ادا کرتے ہیں۔ تاہم اس سال اداکار نے اپنی سالگرہ صرف اپنے دوستوں اور گھر والوں کے ساتھ منائی جس وجہ سے ان کے مداح بالکنی پر اپنے پسندیدہ ہیرو کی جھلک نہ دیکھ سکے لیکن ان مداحوں میں ایک خوش نصیب مداح ایسا بھی تھا جس سے کنگ خان نے ملاقات کی۔ شاہ رخ  خان کی سالگرہ کے دن ہر سال منت کے باہر   ان کے مداحوں کی ایک بڑی تعداد موجود ہوتی ہے میڈیا رپورٹس کے مطابق اس مداح کا نام شیر محمد ہے جس کا تعلق ریاست جھارکھنڈ سے ہے، وہ شاہ رخ کے گھر 'منت کے باہر 95 روز سے کھڑا ملاقات کا منتظر تھا جس کی خواہش اداکار نے پوری کردی۔ شیر محمد کی شاہ رخ خان کے ساتھ ہاتھ ملاتے ہوئے تصویر سوشل میڈیا پر بھی وائرل ہورہی ہے جسے خوش نصیب کہا جارہا ہے. بھارتی میڈیا کےمطابق شیر محمد نے بتایا کہ اسے کنگ خان کی فلم کوئلہ سب سے زیادہ پسند ہے اور وہ اپنے اداکار کی نقل کبھی نہیں اتاریں گے۔,entertainment
15,بالی وڈ اداکار متھن چکرورتی کی پہلی بیوی چل بسیں05 نومبر ، 2024,https://urdu.geo.tv/latest/385709-,بالی وڈ کے سینئر اداکار اور سیاستدان متھن چکرورتی کی پہلی بیوی ہلینا لیوک 68 برس کی عمر میں امریکا میں انتقال کرگئیں۔ بھارتی میڈیا رپورٹس کے مطابق متھن کے قریبی ذرائع کا بتانا ہے کہ اداکار کی سابقہ اہلیہ کافی عرصہ سے بیمار تھیں۔ متھن اور ہلینا کی شادی 1979 میں ہوئی اور صرف 4 ماہ بعد ہی ہلینا نے متھن چکرورتی کو طلاق دے دی تھی۔ ہلینا لیوک بالی وڈ سپر اسٹار امتیابھ بچن کی فلم مرد میں کام کی وجہ سے کافی معروف ہوئیں، اس فلم میں انہوں نے برطانوی ملکہ کا کردار ادا کیا تھا۔ اس کے علاوہ انہوں نے دو گلاب، آؤ پیار کریں اور بھائی آخر بھائی ہوتا ہے جیسی فلموں میں کام کیا۔ متھن چکرورتی نے ہلینا سے طلاق کے بعد اداکارہ یوگیتا بالی سے شادی کی تھی۔ ہلینا نے ایک پرانے انٹرویو میں متھن سے اپنی شادی کے بارے میں کہا تھا کہ کاش میری ان سے شادی نہ ہوئی ہوتی۔ ہلینا کے مطابق متھن نے ان سے شادی سے قبل ان کے ذہن میں یہ بٹھایا تھا کہ وہی ان کے لیے بہتر مرد ہیں اور میری بدقسمتی تھی کہ وہ میرے ذہن میں یہ بات راسخ کرنے میں کامیاب رہے تھے۔,entertainment
16,خالق آپ کا برا نہیں سوچ سکتا، نوجوان اللہ پر اپنا ایمان مضبوط رکھیں: نعمان اعجاز05 نومبر ، 2024,https://urdu.geo.tv/latest/385719-,پاکستان شوبز انڈسٹری کے سینئر اداکار نعمان اعجاز نے نوجوانوں کو اللہ پر کامل یقین رکھنے کا مشورہ دے دیا۔ حال ہی میں اداکار نے نجی ٹی وی کے ایک پروگرام میں شرکت کی جہاں انہوں نے مختلف موضوعات پر گفتگو کی۔ ایک سوال کے جواب میں نعمان اعجاز نے کہا کہ یہ سچ ہے ہمیں ہر چیز اللہ سے ملتی ہے، ہم یہ سب نعمتیں کیسے حاصل کرسکتے ہیں،  ہم خود کیا کر سکتے ہیں؟ ہم کچھ نہیں کرسکتے، اسی لیے ہمیں اللہ کا زیادہ سے زیادہ شکر ادا کرنا چاہیے۔ انہوں نے حاضرین سے مخاطب ہوکر کہا کہ میں یہ باتیں آپ سب کو متاثر کرنے کیلئے نہیں کر رہا ہے لیکن یہ ہی حقیقت ہے کہ ہمارا ایمان مضبوط ہونا چاہیے۔ سینئر اداکارکا کہنا تھا کہ میں ہمیشہ نوجوانوں کو مشورہ دیتا ہوں کہ وہ خود پر یقین رکھنا سیکھیں اور ہمیشہ اللہ سے امیدیں رکھیں، آج جو کچھ مجھے کامیابی ملی ہے اس کیلئے میں نے بہت انتظار کیا ہے، میں نے بہت جدوجہد کی ہے، لوگ میری باتوں کا مذاق اڑاتے ہیں لیکن میں ان پر دھیان نہیں دیتا، خود پر یقین رکھیں اور اپنے کام پر توجہ دیں۔ انٹرویو کے آخر میں نعمان اعجاز نے کہا کہ ہمیشہ اللہ کا شکر ادا کریں، ناکامی کے بعد اللہ پر الزام نہ لگائیں،خالق آپ کے بارے میں برا نہیں سوچ سکتا، اللہ پر اپنا توکل مضبوط کریں۔,entertainment
17,طلاق کی خبریں: ابھیشیک کی اپنی دوسری شادی کیلئے ماضی کی ٹوئٹ وائرل05 نومبر ، 2024,https://urdu.geo.tv/latest/385698-,بھارتی میڈیا پر ایک طرف اسٹار کپل ایشوریا رائے اور ابھیشیک بچن  کے درمیان علیحدگی کی خبریں ہیں تو دوسری طرف  ابھیشیک کے اداکارہ نمرت کور سے مبینہ غیر ازدواجی تعلق کے حوالے سے بھی قیاس آرائیاں جاری  ہیں۔ اگرچہ ابھیشیک ایشوریا سے طلاق کی خبروں کی تردید کرچکے ہیں اور ایشوریا نے ہر خبر پر چپ سادھ لی ہے لیکن اس کے باجود دونوں کا  سال بھر  سے زیادہ عوامی مقامات پر  ایک دوسرے سے علیحدہ نظر آنا ان افواہوں کو ہوا دے رہا  ہے۔ یہ پہلا موقع نہیں کہ جب ایشوریا اور ابھیشیک کے درمیان ازدواجی تعلقات خراب ہونے اور نوبت علیحدگی تک جانے کی خبریں سامنے آرہی ہیں۔ ابھیشیک ایشوریا کی بیٹی آرادھیا کی پیدائش کے 3   سال بعد 2014 میں بھی ابھیشیک ایشوریا کے درمیان  مبینہ طلاق کی افواہوں نے زور پکڑا تھا  جس کے بعد ابھیشیک نے اپنے ٹوئٹر اکاؤنٹ کے ذریعے ان قیاس آرائیوں کا جواب دیا تھا۔ اداکار  نے مئی 2014 میں کی گئی ٹوئٹ میں لکھا تھا کہ ’ٹھیک ہے، مجھے یقین ہوگیا کہ میں طلاق لے رہا ہوں،  مجھے بتانے کے لیے شکریہ! کیا آپ مجھے یہ بتانا بھی پسند کرینگے کہ میں پھر سے شادی کب کر رہا ہوں؟ شکریہ'۔ ابھیشیک کا یہ بیان  دراصل  ان کی اور ایشوریا کی طلاق کی طنزیہ انداز میں تردید تھا۔ حال ہی میں ایشوریا رائے کی ابھیشیک کے ساتھ  ماضی میں  میزبان  اوپرا ونفرے کے شو  کی ایک ویڈیو بھی وائرل ہوئی تھی جس میں اوپرا نے دونوں کی مہنگی ترین شادی کو بنیاد بناتے ہوئے سوال کیا تھا کہ اتنے بڑے جشن کے بعد طلاق لینا کتنا مشکل ہوگا۔ اس پر ایشوریا رائے نے سختی سے جواب دیا کہ ہم ایسا مذاق میں بھی نہیں سوچ سکتے‘۔ یاد رہے کہ بالی وڈ کا یہ خوبصورت جوڑا 2007 میں شادی کے بندھن میں بندھاتھا جس کے گھر 2011 میں بیٹی کی پیدائش ہوئی تھی۔,entertainment
18,اداکارہ نعیمہ بٹ نے اپنے لمبے گھنے بالوں کا راز بتا دیا05 نومبر ، 2024,https://urdu.geo.tv/latest/385697-,اداکارہ نعیمہ بٹ اپنے لمبے بالوں کی وجہ سے سب کی توجہ کا مرکز بنی ہوئی ہیں اور انہیں انڈسٹری میں بالوں کی وجہ سے 'راپنزل' کا نام بھی دیا گیا ہے۔ لمبے گھنے بال ہونا خواتین کی خواہش ہوتی ہے جس کے لیے وہ کافی جتن کرتی ہیں اور  مہنگے پراڈکٹس کے ساتھ ساتھ گھریلو ٹوٹکے بھی آزماتی ہیں۔ ان دنوں اداکارہ نعیمہ بٹ کے بال سب کی توجہ کا مرکز بنے ہوئے ہیں اور لوگ ان کے بالوں کا راز جاننے کی خواہش رکھتے ہیں۔ نعیمہ بٹ کے لمبے، خوبصورت بال سب کی توجہ کا مرکز بنے رہتے ہیں، اس حوالے سے اداکارہ نے ایک انٹرویو میں بات کرتے ہوئے کہا کہ اس انڈسٹری میں میرے بالوں کا مسئلہ رہا ہے حال ہی میں اداکارہ نے جیو کے کامیڈی شو ’ہنسنا منع ہے' میں شرکت کی جہاں میزبان تابش ہاشمی نے اداکارہ سے لمبے بالوں کا راز پوچھا۔ اس پر نعیمہ بٹ نے اپنے لمبے بالوں کو اللہ کی طرف سے تحفہ قرار دیا اور بتایا کہ بالوں کا تعلق خاندان سے بھی جڑا ہوتا ہے، جینز میں ہونے کے سبب بال اچھے ہیں۔ اداکارہ نے بتایا کہ اچھی خوراک، زیادہ پانی پینے، وٹامنز کا استعمال اور بالوں کی دیکھ بھال بھی بال لمبے اور گھنے ہونے کی وجہ بنتے ہیں۔ میزبان نے ایک اور سوال پوچھا کہ کیا بالی وڈ کے کنگ شاہ رخ خان کے ساتھ کام کرنے پر بال کٹوادیں گی؟ اس کے جواب میں نعیمہ بٹ نے کہا کہ شاہ رخ خان کیلئے تھوڑے سے بال کٹوا سکتی ہوں۔ واضح رہے کہ اس سے قبل اداکارہ نے انٹرویو میں بتایا تھا کہ انڈسٹری میں ان کے بالوں کی وجہ سے بہت مسائل ہیں، اسٹائلنگ کی وجہ سے بال کاٹنے کا کہا جاتا ہے لیکن وہ ایسی باتوں پر کان نہیں دھرتیں۔,entertainment
19,'مندر جاکر معافی مانگیں یا 5 کروڑ دیں، ورنہ قتل کردیں گے'، سلمان خان کو نئی دھمکی موصول05 نومبر ، 2024,https://urdu.geo.tv/latest/385689-,ممبئی: بالی وڈ اسٹار سلمان خان کو ایک بار پھر بشنوئی گینگ کی جانب سے قتل کی دھمکی دی گئی ہے۔ بھارتی میڈیا کے مطابق سلمان خان کو ایک بار پھر بشنوئی گینگ کی جانب سے قتل کی دھمکی ملی ہے جس میں ان سے بچاؤ کے لیے 5 کروڑ تاوان دینے یا مندر جاکر معافی مانگنے کا آپشن دیا گیا ہے۔ رپورٹ کے مطابق گزشتہ رات ممبئی پولیس کے ٹریفک سیکشن کو اپنے نمبر پر ایک میسج موصول ہوا جس میں کہا گیا کہ ' لارنس بشنوئی کا بھائی بات کررہا ہوں، اگر سلمان خان زندہ رہنا چاہتے ہیں تو مندر جاکر معافی مانگیں یا پھر یا 5 کروڑ دیں'۔ واٹس ایپ میسج میں مزید کہا گیا کہ اگر سلمان خان نے ہماری بات نہیں مانی تو انہیں قتل کردیں گے اور ہمارا گینگ اب بھی فعال (ایکٹو) ہے۔ خیال رہے کہ بالی وڈ اسٹار سلمان خان کو بشنوئی گینگ کی جانب سے پہلے بھی قتل کی دھمکیاں مل چکی ہیں اور گزشتہ ماہ ہی ان کے قریبی دوست و مسلم سیاستدان بابا صدیقی کو ممبئی میں قتل کیا گیا تھا جس کی ذمہ داری بشنوئی گینگ نے  قبول کی تھی۔ اس کے علاوہ گزشتہ ہفتے بھی بھارتی پولیس نے سلمان خان کو قتل کی دھمکیاں دینے والے اور 2 کروڑ تاوان مانگنے والے 2 ملزمان کو بھی گرفتار کیا تھا۔,entertainment
20,بھارتی اداکارہ نے مدینہ منورہ میں نکاح کرلیا، تصاویر وائرل05 نومبر ، 2024,https://urdu.geo.tv/latest/385699-,بھارتی اداکارہ اور سوشل میڈیا انفلوئنسر ثنا سلطان کے نکاح کی تقریب مدینہ منورہ میں ہوئی جس کی تصاویر سوشل میڈیا پر وائرل ہیں۔ بگ باس او ٹی ٹی 3 میں شرکت کرکے شہرت حاصل کرنے والی اداکارہ ثنا سلطان  نے محمد واجد سے نکاح کیا ہے، ان کے نکاح کی تقریب مدینہ منورہ میں ہوئی جو ایک انتہائی ذاتی نوعیت کی تقریب تھی۔ ثنا سلطان نے اپنی شادی کی تقریب کی تصاویر اپنے انسٹاگرام اکاؤنٹ پر  شیئر کی ہیں اور ساتھ ہی طویل کیپشن بھی لکھا۔ اداکارہ نے اپنی پوسٹ میں اپنے شوہر کے بارے میں زیادہ کچھ نہیں بتایا مگر چند الفاظ کے ذریعے اپنی خوشی کا بھرپور اظہار کیا۔ انہوں نے لکھا کہ الحمداللّٰہ! میں عاجزی اور خوشی کے ساتھ شیئر کر رہی ہوں کہ مجھے مدینہ جیسی پاکیزہ اور مقدس جگہ پر اپنے واجد جی کے ساتھ نکاح کی سعادت حاصل ہوئی ہے۔ ثنا نے مزید لکھا کہ دوست سے زندگی کے ساتھی بننے کا ہمارا سفر محبت، صبر اور ایمان کا ثبوت ہے۔ اداکارہ کو ان کے دوستوں اور مداحوں کی جانب سے مبارکبادیں دینے کا سلسلہ بھی جاری ہے، اس کے علاوہ متعدد سوشل میڈیا اسٹارز نے بھی اداکارہ کو نکاح کی مبارکباد دی۔ اس کے علاوہ ثنا سلطان نے اپنے نکاح کی ویڈیو بھی شیئر کی ہے۔,entertainment
